state1									
Expectimax									
0	30.3946631	57							
-1	180.4211779	<bound	method	GameState.get_score	of	<game_state.GameState	object	at	0x000001E9D1935B48>>
0	65.73586154	117							
0	19.93135095	51							
0	88.62105131	203							
-1	180.2241292	<bound	method	GameState.get_score	of	<game_state.GameState	object	at	0x000001E9D1A80C08>>
0	20.35180163	51							
0	44.20346618	86							
-1	180.057549	<bound	method	GameState.get_score	of	<game_state.GameState	object	at	0x000001E9D19A52C8>>
0	80.5341835	146							
0	40.95161176	89							
-1	180.2408652	<bound	method	GameState.get_score	of	<game_state.GameState	object	at	0x000001E9D19E3188>>
-1	1618.423212	<bound	method	GameState.get_score	of	<game_state.GameState	object	at	0x000001E9D19BCF08>>
-1	180.0128558	<bound	method	GameState.get_score	of	<game_state.GameState	object	at	0x000001E9D19BC448>>
0	30.50918984	71							
0	63.60314441	117							
0	54.18797517	121							
-1	180.3108368	<bound	method	GameState.get_score	of	<game_state.GameState	object	at	0x000001E9D19B1288>>
-1	180.0933323	<bound	method	GameState.get_score	of	<game_state.GameState	object	at	0x000001E9D19A5608>>
-1	180.4760432	<bound	method	GameState.get_score	of	<game_state.GameState	object	at	0x000001E9D19FD048>>
0	23.92799401	59							
-1	180.2186201	<bound	method	GameState.get_score	of	<game_state.GameState	object	at	0x000001E9D19BC148>>
1	45.06674194	102							
0	78.6542542	144							
0	131.4648745	307							
-1	180.0330653	<bound	method	GameState.get_score	of	<game_state.GameState	object	at	0x000001E9D193B8C8>>
0	113.5437522	267							
0	74.68264151	136							
0	114.7704663	259							
-1	907.825454	<bound	method	GameState.get_score	of	<game_state.GameState	object	at	0x000001E9D19F8B08>>
-1	180.5576711	<bound	method	GameState.get_score	of	<game_state.GameState	object	at	0x000001E9D19DF4C8>>
0	47.21471763	111							
0	30.25708199	63							
0	61.46305156	139							
0	12.38561249	29							
0	86.54873705	155							
-1	180.0047619	<bound	method	GameState.get_score	of	<game_state.GameState	object	at	0x000001E9D19C9148>>
0	81.32785273	145							
0	67.36911988	121							
0	134.0847168	233							
0	73.2744143	134							
0	67.20301986	153							
-1	180.0051923	<bound	method	GameState.get_score	of	<game_state.GameState	object	at	0x000001E9D1A17B08>>
0	41.94739366	78							
0	46.45223498	109							
0	30.89285612	71							
0	64.05469012	126							
-1	180.4977467	<bound	method	GameState.get_score	of	<game_state.GameState	object	at	0x000001E9D1A0C688>>
